,0,1
33,Dil_Mein_Ho_Tum_resampled.mp3,"[0.6977459, 0.71467555, 0.50014794, 0.53945994, 0.513959, 0.54755884, 0.49282885, 0.4789238, 0.53786373, 0.45744187, 0.42501825, 0.46380377, 0.48830092, 0.5189815, 0.44378215, 0.46510485, 0.496765, 0.46259123, 0.5250339, 0.56373376, 0.21730061, 0.2581122, 0.22155133, 0.32480246, 0.24511601, 0.27926657, 0.32410523, 0.31684232, 0.47740182, 0.3685517, 0.50423366, 0.3876697, 0.30240556550777586, 0.4104181366419094, 0.46105416958808015, 0.44612138118023853, 0.3832348964517069, 0.8373245219285019, 0.4006104111490534, 0.5268337203161908, 0.49177710249448925, 0.4117952868833081, 0.5039262874523127, 0.5556075261936723, 0.40750180363462885, 0.19789813124521521, 0.19369091411174713, 6886.23758099352, 86.1328125]"
34,Dil_Se_Re_resampled.mp3,"[0.6505551, 0.6510128, 0.44019058, 0.38108727, 0.5490568, 0.43807113, 0.5340908, 0.5737862, 0.48426682, 0.58197606, 0.5168301, 0.4805029, 0.538772, 0.45594522, 0.49441418, 0.55745596, 0.47103482, 0.38508675, 0.5324232, 0.48378092, 0.4023133, 0.4294948, 0.54646665, 0.6286778, 0.7351764, 0.57594955, 0.3896604, 0.3150764, 0.39973682, 0.43668154, 0.41342852, 0.47132906, 0.32478175590034, 0.30640898144872136, 0.372226043529403, 0.2886481538243631, 0.34211687149575626, 0.8250385142537208, 0.20703785294572508, 0.5164748469962476, 0.45127952945990096, 0.6010169598241377, 0.5345486815260891, 0.5584406238398925, 0.4399359580513134, 0.37773890031073476, 0.190940102577841, 8709.372549019608, 107.666015625]"
35,Dooriyan_resampled.mp3,"[0.6890503, 0.68862253, 0.56231326, 0.53479147, 0.53163296, 0.5474948, 0.58645266, 0.48030537, 0.48348376, 0.44662744, 0.5944336, 0.43821767, 0.4493659, 0.501418, 0.51607573, 0.53366446, 0.51588666, 0.52396476, 0.47913596, 0.4633332, 0.29671478, 0.28645602, 0.5595145, 0.4293145, 0.30079094, 0.35501865, 0.23520696, 0.23686801, 0.18509534, 0.3291196, 0.41321117, 0.2343987, 0.4730551915409919, 0.4189290111830602, 0.3380971407520896, 0.39557812802401093, 0.35601702570386456, 0.8059850157623923, 0.6697581776110269, 0.5314442478371912, 0.41977166726833665, 0.5064227725728625, 0.4473724510641537, 0.5126281486141453, 0.3765269512098626, 0.26561831812215836, 0.14339550172172194, 6532.446337308347, 117.45383522727273]"
36,Dus_Bahane_2_0__From__Baaghi_3____feat__K_K___Shaan__Tulsi_Kumar__resampled.mp3,"[0.7633587, 0.7108473, 0.4039316, 0.55653596, 0.50151896, 0.4754508, 0.575716, 0.48282078, 0.5489981, 0.51614493, 0.41884437, 0.56378174, 0.4864654, 0.51124084, 0.5017144, 0.49255005, 0.5487551, 0.43531904, 0.49898607, 0.41618153, 0.4878795, 0.42280033, 0.42939067, 0.46317288, 0.5768673, 0.4501813, 0.46233538, 0.5061929, 0.56490976, 0.64534694, 0.5216179, 0.55413014, 0.2707604534698758, 0.2876586586990181, 0.3412506670722367, 0.27689983564166365, 0.3180787806627852, 0.8427773860288524, 0.3887886832466726, 0.42308756742311576, 0.5199234410884772, 0.43480480735334165, 0.5761031022633188, 0.6037360885971943, 0.3648091301271679, 0.5365978815721892, 0.3149571187952952, 4153.8876712328765, 112.34714673913044]"
37,Ek_Din_Teri_Raahon_resampled.mp3,"[0.7799418, 0.7475566, 0.37682486, 0.59341687, 0.45042032, 0.55260915, 0.5807475, 0.41515785, 0.5719796, 0.43702844, 0.44876796, 0.58211803, 0.5070227, 0.4808298, 0.56435597, 0.49642634, 0.43720862, 0.52839375, 0.4490911, 0.47214267, 0.3247558, 0.24823214, 0.34174863, 0.2547216, 0.42116475, 0.46178988, 0.26213273, 0.29792845, 0.31498387, 0.45664722, 0.30709004, 0.3052027, 0.2681918580428739, 0.38204302046407773, 0.393187639401734, 0.4026696668928019, 0.418530581750958, 0.847160363594924, 0.7467364172750307, 0.2838239360478052, 0.36417805598219205, 0.5199120213567566, 0.5315782434517721, 0.5792538337157175, 0.4633276682034401, 0.47496730642043133, 0.33329388254365633, 6272.694196428572, 92.28515625]"
38,Ek_Ladki_Ko_Dekha_resampled.mp3,"[0.70546085, 0.6663523, 0.48134902, 0.5639066, 0.5269958, 0.51454365, 0.499959, 0.44289383, 0.50613695, 0.57293427, 0.46263894, 0.60273296, 0.5016416, 0.46970373, 0.4618983, 0.53016734, 0.43402362, 0.443284, 0.47289026, 0.5234091, 0.44525248, 0.24749638, 0.27806762, 0.2492938, 0.34953517, 0.63409203, 0.28617993, 0.18762204, 0.16506976, 0.26560572, 0.37616214, 0.25121215, 0.530373500672591, 0.3561614055760415, 0.301101044426082, 0.266226539714472, 0.3668161398316185, 0.8354217188744001, 0.73114627876021, 0.5898791721771091, 0.43372970417503215, 0.46397489641382017, 0.5187303180820436, 0.5799698688922182, 0.38261851930754487, 0.22750781533935382, 0.32167609508794703, 5874.538961038961, 103.359375]"
39,Falak_Tak_resampled.mp3,"[0.666728, 0.69066733, 0.53534216, 0.52524215, 0.46429217, 0.54256314, 0.51837385, 0.4817007, 0.5427455, 0.4509721, 0.45480064, 0.51132274, 0.4696767, 0.48356795, 0.47272107, 0.48329476, 0.46887362, 0.4520702, 0.4095008, 0.46445343, 0.3425573, 0.27804804, 0.3794787, 0.27402866, 0.3252019, 0.3502861, 0.24870044, 0.3341251, 0.3005803, 0.42126787, 0.31225657, 0.2583745, 0.2914943984796323, 0.36560708703385786, 0.3571766712588536, 0.4091926914625699, 0.33575277437067796, 0.8088158999518887, 0.6937635594578311, 0.5278376596065179, 0.45510593155159185, 0.5259495397332812, 0.5829666596661038, 0.47687249979636664, 0.4353646567357978, 0.38860772756489337, 0.2521825325589908, 8412.317697228145, 143.5546875]"
40,Faltu_resampled.mp3,"[0.762297, 0.6873632, 0.34347057, 0.6290027, 0.5630099, 0.50105965, 0.51449984, 0.3733314, 0.5777257, 0.43141022, 0.37487078, 0.5319676, 0.42191246, 0.46206516, 0.46657172, 0.54905444, 0.4271916, 0.4734536, 0.3560611, 0.4063293, 0.42224777, 0.48293406, 0.5930478, 0.48084888, 0.5199065, 0.46991566, 0.38112387, 0.38955858, 0.46302935, 0.48357823, 0.36953145, 0.38803554, 0.27254859330189585, 0.29880517871799994, 0.3206332038586633, 0.36122255856465174, 0.36676464486706556, 0.8596738747200872, 0.5873331532838634, 0.3411207839277091, 0.3194542885446105, 0.35614924178563667, 0.5902500602985613, 0.5326587370148707, 0.6112314481933991, 0.2919916510403706, 0.29796070038776623, 5878.405315614618, 66.25600961538461]"
41,Fark_Nahi_Padta__From__Farzi___resampled.mp3,"[0.65589976, 0.60679746, 0.4471862, 0.5932325, 0.5155373, 0.5258146, 0.57486665, 0.55656326, 0.57178795, 0.51705605, 0.44485873, 0.52441365, 0.49614245, 0.47256705, 0.48111603, 0.5444987, 0.56560564, 0.43268675, 0.5457595, 0.4959286, 0.55465186, 0.38044158, 0.38854757, 0.34497103, 0.42328456, 0.34541294, 0.3495848, 0.4170904, 0.42232987, 0.5068925, 0.41224718, 0.5014299, 0.3055698880494131, 0.3021098092679419, 0.3860815836180516, 0.34823173976707833, 0.32217417355268146, 0.8286792706461892, 0.33636938017301965, 0.5270122789465382, 0.5284532977228698, 0.5319547391665157, 0.5634917088984603, 0.46317406731692573, 0.40113711415012443, 0.41210051884966364, 0.2470031230446742, 2787.937125748503, 151.99908088235293]"
42,Fly_Fly_Away_resampled.mp3,"[0.63487244, 0.649265, 0.47118133, 0.52109945, 0.55047905, 0.47983187, 0.5105574, 0.4866252, 0.48335218, 0.50526375, 0.5046346, 0.5160957, 0.47299066, 0.50648135, 0.4741466, 0.4794804, 0.46861014, 0.4160892, 0.42420536, 0.52898854, 0.23533079, 0.31383702, 0.3909012, 0.28156337, 0.32723445, 0.26566574, 0.39750448, 0.33040357, 0.33225152, 0.45292294, 0.29382098, 0.29407018, 0.3308146338127602, 0.3200689047781575, 0.4069425006620416, 0.41986620943752895, 0.3989209242603117, 0.8010243955496651, 0.135614992724756, 0.418419323378487, 0.49573701753954286, 0.4730748756823472, 0.5047489522777013, 0.5196076164325671, 0.40234269773668246, 0.33651583787215644, 0.1808294575134357, 5463.416490486258, 112.34714673913044]"
43,Future_Mehbooba_resampled.mp3,"[0.661249, 0.68867695, 0.4595655, 0.6104601, 0.58233136, 0.54298794, 0.57906616, 0.49165928, 0.61615753, 0.4402306, 0.56022793, 0.531056, 0.44256923, 0.4143471, 0.4587493, 0.45829028, 0.5453311, 0.6140969, 0.51666594, 0.6171631, 0.23462404, 0.28482428, 0.22499195, 0.32506728, 0.22175147, 0.23834108, 0.25711802, 0.2701565, 0.47410563, 0.3200665, 0.39114085, 0.33254275, 0.2886788648445809, 0.40315239578550593, 0.3977981064992005, 0.39086270558036545, 0.37870638519435523, 0.8078255956405946, 0.6034721925246745, 0.6833338393146116, 0.5183497485863525, 0.4381031616924015, 0.5397236598101763, 0.48711985061786744, 0.3194402171821024, 0.3378857051099287, 0.19142615101707522, 4066.7113095238096, 107.666015625]"
44,Gerua__From__Dilwale___resampled.mp3,"[0.7405196, 0.73045516, 0.4361324, 0.60613865, 0.4764295, 0.5464666, 0.6442264, 0.44055358, 0.57972395, 0.6194172, 0.48421347, 0.47804114, 0.53953826, 0.47815478, 0.48331115, 0.47879952, 0.48479548, 0.50009096, 0.41954282, 0.50539666, 0.18112357, 0.30871615, 0.3146513, 0.17561436, 0.25295642, 0.1996337, 0.39109832, 0.26350355, 0.20165312, 0.32582211, 0.21403366, 0.3225357, 0.2904094091339957, 0.29752212831724145, 0.3696075555996098, 0.40853394696404677, 0.40147664795974863, 0.8393569507628005, 0.44837247827285975, 0.5000420908931934, 0.5370553139242681, 0.44539093987231093, 0.5278544576992543, 0.52919262623182, 0.35794838977881943, 0.467000561241213, 0.30762904917869427, 7280.210843373494, 89.10290948275862]"
45,Haan_Tu_Hain_resampled.mp3,"[0.8003987, 0.76584107, 0.43873414, 0.5848489, 0.46476105, 0.53487355, 0.54897994, 0.39374772, 0.5302352, 0.47044846, 0.42598024, 0.5324046, 0.51427233, 0.48654884, 0.43937054, 0.4509878, 0.56581473, 0.5447771, 0.48222843, 0.4103783, 0.39030904, 0.385133, 0.472589, 0.29478136, 0.4272265, 0.3744879, 0.25374138, 0.32325208, 0.30633932, 0.47251543, 0.30488044, 0.30996275, 0.2869754206007469, 0.3389982045870061, 0.33675058452381396, 0.36140113810801644, 0.3752138183642058, 0.82973858611278, 0.4013682143738498, 0.373292942184649, 0.4361388115538528, 0.4482443711471221, 0.6306786329270786, 0.659487887647983, 0.48374257150894223, 0.49565422975310164, 0.34144022826087683, 6869.581655480984, 83.35433467741936]"
46,Haareya__From__Meri_Pyaari_Bindu____resampled.mp3,"[0.7219625, 0.73255974, 0.41317695, 0.5293287, 0.5509992, 0.56923103, 0.5367554, 0.4752526, 0.49249348, 0.4444802, 0.5703551, 0.5003659, 0.54676795, 0.44870225, 0.5433677, 0.53429484, 0.5098075, 0.45834458, 0.47023562, 0.49789858, 0.25392902, 0.2873303, 0.42434072, 0.31752786, 0.42104134, 0.27263394, 0.3263954, 0.26945314, 0.21427609, 0.3139166, 0.25239703, 0.34952006, 0.39975937258538075, 0.4315795132272189, 0.41879295635418473, 0.4055895974496526, 0.3886928977280885, 0.8439308750494956, 0.3954419912130564, 0.41415630829306876, 0.49952062389937374, 0.4596248561291595, 0.49674567482850157, 0.5569892572405939, 0.38990987462883525, 0.3281392483742386, 0.16812625777445214, 4505.6682134570765, 123.046875]"
47,Hai_Dil_Ye_Mera_resampled.mp3,"[0.71670693, 0.7293803, 0.46172076, 0.49895188, 0.44289768, 0.5538878, 0.5543806, 0.4783541, 0.6028155, 0.503682, 0.4511397, 0.5730349, 0.51889354, 0.45199308, 0.5738023, 0.534807, 0.4253524, 0.4415759, 0.42619303, 0.47254688, 0.3237264, 0.22226807, 0.3280296, 0.25288475, 0.44165576, 0.27139413, 0.18990348, 0.21457747, 0.2582019, 0.38312072, 0.24987714, 0.35986522, 0.3049834965516391, 0.38160904944329976, 0.4316979358558059, 0.4264300876757226, 0.39883918967460624, 0.8369762363751323, 0.6118671564649403, 0.4661838865048403, 0.5206425055443658, 0.46791381105327473, 0.5067818908872254, 0.48562997598802093, 0.43244715624653085, 0.3984896583478354, 0.22793951657588954, 6213.880866425993, 57.421875]"
48,Halka_Halka__From__Fanney_Khan___resampled.mp3,"[0.7604653, 0.6903333, 0.4184363, 0.536605, 0.4289424, 0.47638986, 0.6145949, 0.4824044, 0.48792222, 0.4989438, 0.5221351, 0.5501156, 0.46072394, 0.5298946, 0.45951852, 0.48433346, 0.49579924, 0.44491667, 0.43501604, 0.4668882, 0.35070604, 0.32490507, 0.44897416, 0.31193808, 0.359436, 0.27378023, 0.4148745, 0.50370806, 0.34406143, 0.3688383, 0.327759, 0.44297582, 0.3076787989903403, 0.34424377415207136, 0.3650583080794618, 0.3961979690123889, 0.4128845859397438, 0.8346065156065647, 0.3844194179509482, 0.25069679392053573, 0.4757391628595178, 0.42082533978534487, 0.5178349747193632, 0.5531072323239401, 0.37118990954781544, 0.47647794988032116, 0.254807040675484, 5221.309615384615, 129.19921875]"
49,Hamari_Adhuri_Kahani__Title_Track__resampled.mp3,"[0.69315857, 0.7065498, 0.5338449, 0.44583353, 0.54934496, 0.46718574, 0.51421595, 0.52764255, 0.4402236, 0.45574552, 0.5213863, 0.4917269, 0.41661218, 0.47492498, 0.44818774, 0.49034852, 0.5027882, 0.4571741, 0.3857738, 0.42919987, 0.35176906, 0.18216228, 0.23844731, 0.21335192, 0.3831816, 0.24069126, 0.19507448, 0.30029386, 0.19069745, 0.25022966, 0.1722054, 0.3200589, 0.28356085349377663, 0.39340612851283346, 0.3675261558393949, 0.37504701707254273, 0.3749723755566763, 0.7723877238432484, 0.7059240063803969, 0.5261665365524987, 0.5481328083941849, 0.5230265526874018, 0.536810938594063, 0.5303048216620766, 0.39046236142455715, 0.24318710071024166, 0.2066276488597359, 7856.897260273972, 71.77734375]"
50,Har_Kisi_Ko_resampled.mp3,"[0.80024403, 0.72402036, 0.33501804, 0.62356347, 0.469866, 0.5104764, 0.5946313, 0.46067104, 0.51104474, 0.47405195, 0.4443091, 0.58269256, 0.52964765, 0.5275747, 0.52791303, 0.44157758, 0.52383757, 0.40639108, 0.52963585, 0.50383955, 0.31071433, 0.23800875, 0.3250463, 0.34015763, 0.28579086, 0.49554205, 0.33269987, 0.25952724, 0.26383916, 0.2774785, 0.45516858, 0.25318757, 0.30558976769675833, 0.3512207657903847, 0.347059245183366, 0.366609197423833, 0.35440405830191174, 0.8504784674405877, 0.7469188883864374, 0.5409486674804039, 0.517847801708435, 0.4231408267103232, 0.5009455899011402, 0.42179635749903427, 0.38941770520877983, 0.3326963922628081, 0.24792186172768657, 6419.574944071588, 89.10290948275862]"
51,Hookah_Bar_resampled.mp3,"[0.82048213, 0.7631718, 0.35537818, 0.6831855, 0.5446848, 0.584504, 0.6343753, 0.51333815, 0.6249454, 0.5067453, 0.5022134, 0.58162886, 0.4801086, 0.5384157, 0.49841982, 0.43847823, 0.56402665, 0.54433507, 0.3665248, 0.46134758, 0.32485214, 0.5087998, 0.52727044, 0.32992512, 0.35560054, 0.3035997, 0.4213161, 0.35002708, 0.42245936, 0.5049954, 0.35182655, 0.43399397, 0.29439971498224543, 0.2899451452226858, 0.3459343167718928, 0.409418166398731, 0.41694173567799886, 0.8625594382145103, 0.6335897678624955, 0.32412656281645663, 0.7002516775180812, 0.4577828577588558, 0.5634618776948124, 0.5783071203493722, 0.5010809836553294, 0.39656579502383477, 0.33673778384479497, 6377.3224043715845, 112.34714673913044]"
52,Hosanna_resampled.mp3,"[0.7403587, 0.73311013, 0.42498344, 0.6752932, 0.4673059, 0.52963, 0.5591704, 0.40326992, 0.5940599, 0.519698, 0.4340242, 0.51066977, 0.4667301, 0.52542806, 0.45171782, 0.46442118, 0.62259203, 0.509017, 0.43612298, 0.56455284, 0.2991513, 0.28582942, 0.46784666, 0.4018284, 0.3581278, 0.30035838, 0.34571752, 0.45611864, 0.31843874, 0.37245938, 0.33863562, 0.37841254, 0.24708717163240473, 0.3412036513775957, 0.4036982665052797, 0.36292642657351165, 0.3256161489418093, 0.8413677776317575, 0.6743943533614445, 0.4520666760763699, 0.5679383822053742, 0.6293620748883975, 0.43093420894338763, 0.4854279395901647, 0.3044386908708341, 0.2687662323271431, 0.2867895472741319, 6963.071274298056, 86.1328125]"
53,Ishaqzaade_resampled.mp3,"[0.6509828, 0.6997873, 0.52495736, 0.52065605, 0.5204667, 0.5304108, 0.5049128, 0.5169737, 0.5293721, 0.47960344, 0.4958831, 0.5356636, 0.52338046, 0.4363163, 0.4831503, 0.43341544, 0.4354585, 0.4156501, 0.42806488, 0.4964518, 0.5539138, 0.29307964, 0.31481025, 0.21470812, 0.29472286, 0.2566789, 0.24945374, 0.35306025, 0.20973262, 0.2675356, 0.19701238, 0.3543732, 0.3043789349839552, 0.44095181529774846, 0.4014236685332338, 0.3679499561078671, 0.32535937449364355, 0.8357665150383753, 0.7284701245409808, 0.43410279440467014, 0.4548997309204505, 0.42756455038567076, 0.5179298729333236, 0.5124160807987286, 0.4998328863577785, 0.3809694283907828, 0.25791266584789446, 6631.426605504587, 42.36039959016394]"
54,Ishq_Bulaava_resampled.mp3,"[0.7446857, 0.74642617, 0.51847744, 0.45538136, 0.46363106, 0.56273186, 0.5189013, 0.461293, 0.6177271, 0.49844748, 0.43409398, 0.52167463, 0.46532077, 0.56693184, 0.49760216, 0.46556765, 0.54309064, 0.47043383, 0.49342713, 0.56575805, 0.22961846, 0.18676572, 0.32086307, 0.25265777, 0.40126675, 0.23878178, 0.29800063, 0.38854924, 0.28296396, 0.40878746, 0.2543008, 0.34468222, 0.3500554237836944, 0.41553769795335094, 0.41039460223319985, 0.3595124933658129, 0.3969982125780891, 0.8212482033383772, 0.6985267702285339, 0.5458718396937364, 0.4186567118396539, 0.43951920113801113, 0.5434427404039692, 0.4695647965617835, 0.44671260864399404, 0.28993732410167117, 0.1720684468639335, 6355.757614213198, 161.4990234375]"
55,Jab_Se_Tere_Naina_resampled.mp3,"[0.6771276, 0.6595407, 0.51955694, 0.5111129, 0.4701374, 0.53801316, 0.53781366, 0.50494653, 0.5547121, 0.5149157, 0.4973612, 0.48672023, 0.52045655, 0.5206916, 0.45324498, 0.52234775, 0.56237155, 0.42839533, 0.5372219, 0.46536338, 0.34676614, 0.285051, 0.38460892, 0.35532582, 0.3120359, 0.45386258, 0.34423518, 0.35343623, 0.31786796, 0.30555755, 0.40885833, 0.32396755, 0.22535837356043778, 0.31286796337189693, 0.3347756543293903, 0.3061045585165911, 0.3211010751012618, 0.8066575969573433, 0.2254485768243906, 0.49264772612320945, 0.40504827255357784, 0.47095209919891323, 0.5511777578840295, 0.4284439206543997, 0.41713441161986403, 0.39933822432058447, 0.25463809072551075, 6117.861477572559, 161.4990234375]"
56,Jab_Tak_Hai_Jaan_-_The_Poem_resampled.mp3,"[0.7362756, 0.7627049, 0.45048976, 0.5374635, 0.39721474, 0.45445862, 0.6015619, 0.42383277, 0.4731318, 0.4804689, 0.47625935, 0.5424993, 0.5755004, 0.46530846, 0.43301988, 0.4381851, 0.45849392, 0.47221234, 0.51993793, 0.50289685, 0.29245934, 0.29261318, 0.37390482, 0.21601863, 0.32099944, 0.38437846, 0.32377854, 0.28374124, 0.23255676, 0.36976135, 0.23871505, 0.2260736, 0.24376281280657192, 0.3202190388125683, 0.40001002867717017, 0.36554267480366925, 0.367136171265627, 0.8389411548625428, 0.40002553009509073, 0.3754332063191998, 0.49443831288551493, 0.40310849467344695, 0.5553419315153112, 0.5459629911765713, 0.3954236428605325, 0.40250927336362363, 0.2388775661996544, 4260.046012269939, 99.38401442307692]"
57,Jab_Tak_Hai_Jaan__The_Poem_resampled.mp3,"[0.77139354, 0.7770118, 0.495449, 0.5647516, 0.47879773, 0.5493461, 0.5943088, 0.4447167, 0.5076662, 0.48488253, 0.5214188, 0.56339884, 0.56536293, 0.49643606, 0.48573202, 0.42960656, 0.42267373, 0.4612653, 0.47087583, 0.4511447, 0.27485204, 0.27898285, 0.35620007, 0.20327091, 0.3050274, 0.37682316, 0.3122078, 0.26355118, 0.20480043, 0.3409831, 0.21504429, 0.20377351, 0.23352463680281357, 0.2819176798598469, 0.39907048206509527, 0.38650212737597195, 0.33789590168780403, 0.8472109611007838, 0.4378378890418927, 0.37582055285958893, 0.530190086693324, 0.4066127699770842, 0.5346410099368131, 0.5184916186030087, 0.3994313618564607, 0.41278952509275113, 0.23902497253044208, 4628.654494382023, 99.38401442307692]"
58,Jai_Ho___You_Are_My_Destiny__resampled.mp3,"[0.82984376, 0.75739104, 0.30986935, 0.5383452, 0.43176904, 0.5122607, 0.66008687, 0.3851883, 0.56061596, 0.5183412, 0.37969357, 0.59246135, 0.4561758, 0.48364362, 0.49292824, 0.35163203, 0.5121177, 0.47072873, 0.46374494, 0.51435924, 0.3454894, 0.3928006, 0.35815227, 0.50529045, 0.38992986, 0.3331134, 0.44949704, 0.36776856, 0.4390411, 0.41263413, 0.46622992, 0.49027324, 0.2486009102690914, 0.3020585662250907, 0.38866144426440724, 0.24377955261478082, 0.32234191356743463, 0.8595223765058816, 0.6858567285850803, 0.6662989420592178, 0.49853765759859653, 0.5394039941963081, 0.5005121239299978, 0.544797040985572, 0.5073091720700384, 0.5821574985881891, 0.37942354400740885, 4663.236252545825, 135.99917763157896]"
59,Jiya_Dhadak_Dhadak_Jaye_resampled.mp3,"[0.666731, 0.6471322, 0.45943484, 0.6102992, 0.5656324, 0.5964128, 0.5452815, 0.5304473, 0.52287096, 0.4732013, 0.508086, 0.5446262, 0.48302492, 0.5203433, 0.47350356, 0.3783781, 0.44105384, 0.3315234, 0.40738717, 0.40580347, 0.385594, 0.3751701, 0.45558023, 0.34106615, 0.37228876, 0.295326, 0.26964906, 0.37011033, 0.29886904, 0.33932126, 0.2755123, 0.29354328, 0.2957057263048237, 0.26144662417424946, 0.3253106604991722, 0.36449409638240726, 0.36207325515854777, 0.8243038022970438, 0.3346977465022621, 0.5485027847639778, 0.5303283131581255, 0.5049740151537931, 0.5341077066491113, 0.49511343885147274, 0.39983682526367414, 0.4003156691501724, 0.19513670647391576, 6677.77108433735, 80.74951171875]"
60,Jiya_resampled.mp3,"[0.7012644, 0.7371526, 0.36678752, 0.5751446, 0.44609737, 0.47809628, 0.57194096, 0.4560604, 0.5702903, 0.53565437, 0.5382721, 0.51857007, 0.5017376, 0.47965968, 0.56447494, 0.45075634, 0.500376, 0.46416402, 0.5157919, 0.45605728, 0.23030075, 0.2725171, 0.3572156, 0.33059487, 0.5158192, 0.28635946, 0.32871425, 0.22867718, 0.2084666, 0.2886313, 0.26194844, 0.4525275, 0.27233022303629495, 0.32403080130581635, 0.30554462803440036, 0.3875725491941808, 0.35218885465448874, 0.8157640575588765, 0.6421247941880157, 0.3289911244554279, 0.47445378382729897, 0.5588861695484447, 0.4971838939328125, 0.48031199140366937, 0.3071393353047199, 0.39845479467329126, 0.23307566020508497, 5803.209302325581, 86.1328125]"
61,Kabhi_Aisa_Lagta_Hai_resampled.mp3,"[0.7275811, 0.72711027, 0.5144917, 0.5268098, 0.40831715, 0.49361068, 0.5996449, 0.42632836, 0.46011335, 0.5409402, 0.42191264, 0.43323952, 0.5315971, 0.5347261, 0.5691863, 0.47276533, 0.56073695, 0.47010756, 0.4563658, 0.46029353, 0.20578025, 0.24333292, 0.4753272, 0.24376471, 0.32845938, 0.1719631, 0.27666637, 0.40730917, 0.28150836, 0.4561666, 0.22302343, 0.31878328, 0.35068936103123144, 0.36449318488591376, 0.3384559893933102, 0.2899943354526346, 0.4160462440377714, 0.8181292606635242, 0.44812328215825725, 0.5469174681380626, 0.4432029133898762, 0.49194678966138494, 0.5128189694381683, 0.5239336561108224, 0.4236612817714381, 0.39664480212314873, 0.24295139909179383, 8073.929982046679, 89.10290948275862]"
62,Kabhi_Jo_Baadal_Barse__From__Jackpot__resampled.mp3,"[0.75098807, 0.70724165, 0.41380656, 0.5612683, 0.47703084, 0.55472887, 0.55842793, 0.5561579, 0.47824967, 0.525407, 0.48740423, 0.49287897, 0.5602907, 0.45858502, 0.45326355, 0.48010516, 0.52472585, 0.5266758, 0.46386036, 0.48287395, 0.35019314, 0.20635125, 0.38002363, 0.30921498, 0.17244191, 0.27538443, 0.19192506, 0.2988669, 0.1896066, 0.26094663, 0.32593203, 0.21929389, 0.3520189215961753, 0.4270241769044715, 0.35747441830916904, 0.41264528611595147, 0.36138018209004086, 0.8169875347933524, 0.43121489236843324, 0.43000847181712565, 0.43434491470465997, 0.5569552592587574, 0.45584292011161365, 0.5693392523399422, 0.30845209107025867, 0.4142462916296384, 0.263920331211093, 5386.746031746032, 75.99954044117646]"
63,Kaisa_Yeh_Junoon_resampled.mp3,"[0.7124197, 0.73589236, 0.4196477, 0.49702948, 0.49714664, 0.5390033, 0.58381224, 0.5028692, 0.58590674, 0.50250393, 0.46871632, 0.50744903, 0.45941147, 0.5487327, 0.49338078, 0.4806603, 0.5984109, 0.44039813, 0.37762892, 0.4774904, 0.28817445, 0.19810872, 0.3157219, 0.21946903, 0.28324875, 0.43612033, 0.30490634, 0.36599383, 0.30311757, 0.40641078, 0.29193652, 0.23657525, 0.2887734162716844, 0.3678671980910552, 0.36434614117351377, 0.3482831154093854, 0.35208177287165293, 0.8194460943251791, 0.7054433494353292, 0.521381826643005, 0.5333699887335485, 0.46291455468433657, 0.5914202232350434, 0.4894628894468624, 0.4133599181291545, 0.3975161456002631, 0.219200711366336, 5131.85032537961, 117.45383522727273]"
64,Kandhon_Se_Milte_Hain_Kandhe_resampled.mp3,"[0.74245, 0.6527986, 0.5153045, 0.5164533, 0.4911474, 0.524579, 0.5453895, 0.48374403, 0.5234159, 0.5955507, 0.41850823, 0.48813605, 0.5232544, 0.49837518, 0.53651905, 0.50653166, 0.5139956, 0.45349967, 0.5289027, 0.501539, 0.23803169, 0.26090798, 0.23529957, 0.36632675, 0.52476716, 0.34862828, 0.3574343, 0.25595462, 0.3031527, 0.26428655, 0.28855348, 0.37832844, 0.2600237957764874, 0.30295767916209126, 0.35034276693487576, 0.3714847060252323, 0.3603850932470088, 0.8289451061858337, 0.35638656792255374, 0.4001972638842829, 0.557953209912135, 0.5373056431526456, 0.509562639699822, 0.5485008637184943, 0.3583326950259643, 0.2862487508875917, 0.25145574925612074, 7196.581059390048, 112.34714673913044]"
65,Kehna_Hi_Kya_-_Bombay___Soundtrack_Version_resampled.mp3,"[0.6866268, 0.70426697, 0.5258671, 0.5826589, 0.514168, 0.51214707, 0.43988085, 0.49555537, 0.53469753, 0.4321544, 0.53440934, 0.4567535, 0.37058547, 0.5115752, 0.46061316, 0.4546006, 0.5201579, 0.4512906, 0.5183262, 0.44723794, 0.30823323, 0.26500753, 0.2830759, 0.28740096, 0.38809416, 0.33149073, 0.24782778, 0.27585348, 0.32278427, 0.40437147, 0.29864907, 0.26983488, 0.3579665233477065, 0.35222838552772523, 0.42588393146830894, 0.4192947231032851, 0.44731933892677406, 0.8475245277759456, 0.6932845158906109, 0.46922216398728533, 0.4183128024088603, 0.4524788489532737, 0.5342221361999122, 0.503968703393231, 0.4387668657753474, 0.318234875606587, 0.30850739384396386, 7588.081989247312, 129.19921875]"
